,Tiempo,Modelo,Score,Promedio
0,5.676115345954895,0,0.7443312430392108,0.7443312430392108
1,11.423804767926534,0,0.743502806261007,0.7439170246501089
2,5.552405722935995,1,0.7453132972332406,0.7453132972332406
3,11.168497594197591,1,0.744852444985763,0.7450828711095018
4,5.777213768164317,2,0.7247669678665284,0.7247669678665284
5,11.456346503893535,2,0.7245475144153486,0.7246572411409384
6,5.631399210294088,3,0.7252113611051676,0.7252113611051676
7,11.232701746622721,3,0.7264677321131722,0.7258395466091698
8,5.5875599304835,4,0.7249041262735159,0.7249041262735159
9,10.821991499265035,4,0.7245475144153486,0.7247258203444322
10,4.705509491761526,5,0.721952477355147,0.721952477355147
11,9.404850987593333,5,0.7222158214965628,0.722084149425855
12,4.7506227175394695,6,0.724031798805076,0.724031798805076
13,9.492483266194661,6,0.7230552309473257,0.7235435148762008
14,4.68370353380839,7,0.7325411063745741,0.7325411063745741
15,9.362095705668132,7,0.733325652462542,0.7329333794185581
16,4.634397943814595,8,0.7224846519742582,0.7224846519742582
17,9.260687526067098,8,0.719993855303367,0.7212392536388126
18,4.744492689768474,9,0.739420972069062,0.739420972069062
19,9.479996089140574,9,0.7403865672542533,0.7399037696616577
20,4.3320427695910135,10,0.723378924787816,0.723378924787816
21,8.667635746796925,10,0.723933044752045,0.7236559847699304
22,4.3416487654050195,11,0.7168062939249799,0.7168062939249799
23,8.675781361262004,11,0.7167075398719489,0.7167569168984644
24,4.41635711590449,12,0.7205589479401551,0.7205589479401551
25,8.826111992200216,12,0.719993855303367,0.7202764016217611
26,4.35102664232254,13,0.7406883157496256,0.7406883157496256
27,8.694896912574768,13,0.7420050364567046,0.7413466761031651
28,4.37525003751119,14,0.7187210252865239,0.7187210252865239
29,8.74256798028946,14,0.7203998441880497,0.7195604347372868
