,Tiempo,Modelo,Score,Promedio
0,2.764881936709086,0,0.7302113686774235,0.7302113686774235
1,5.53302280108134,0,0.7286511112077588,0.7294312399425912
2,2.8715004960695905,1,0.7450365328578263,0.7450365328578263
3,5.478548681735992,1,0.7462760405340756,0.745656286695951
4,2.8739303787549337,2,0.7203279258904884,0.7203279258904884
5,5.6176636974016825,2,0.7193439307615361,0.7198359283260123
6,2.718383725484212,3,0.7291403905536468,0.7291403905536468
7,5.610322503248851,3,0.7285532553385813,0.728846822946114
8,2.616767942905426,4,0.7222741703996869,0.7222741703996869
9,5.546327292919159,4,0.7201267777149567,0.7212004740573218
10,2.6977166612943013,5,0.7195505153742443,0.7195505153742443
11,5.365118261178335,5,0.7194798416909495,0.7195151785325968
12,2.893941024939219,6,0.7162234158222067,0.7162234158222067
13,5.597800342241923,6,0.718718740486235,0.7174710781542208
14,2.6295071880022687,7,0.7198549558561301,0.7198549558561301
15,5.477524399757385,7,0.7199854303483669,0.7199201931022485
16,2.6766984820365907,8,0.7366807289174966,0.7366807289174966
17,5.454802799224853,8,0.7376701604836254,0.737175444700561
18,2.811819831530253,9,0.7641782281563955,0.7641782281563955
19,5.411197980244954,9,0.7660701082938286,0.765124168225112
20,2.9136722167332967,10,0.7243128343408863,0.7243128343408863
21,5.740440098444621,10,0.7253675031531336,0.72484016874701
22,2.5821133216222125,11,0.7696744661418693,0.7696744661418693
23,5.468145100275676,11,0.769027530117862,0.7693509981298656
24,2.7564683079719545,12,0.7638683512373331,0.7638683512373331
25,5.588275996843974,12,0.7643793763319271,0.7641238637846302
26,2.8810160875320436,13,0.7451180794154743,0.7451180794154743
27,5.584211631615957,13,0.7456073587613622,0.7453627190884182
28,2.904208207130432,14,0.7276453703301005,0.7276453703301005
29,5.566379654407501,14,0.728406471534815,0.7280259209324578
