,Tiempo,Modelo,Score,Promedio
0,6.6277008612950645,0,0.7220296319194507,0.7220296319194507
1,13.234531569480897,0,0.7226975645300183,0.7223635982247345
2,6.874408884843191,1,0.7199485526286736,0.7199485526286736
3,13.463521905740102,1,0.721041533264148,0.7204950429464108
4,6.846477834383647,2,0.7189328534522732,0.7189328534522732
5,13.516977270444235,2,0.7170449778091811,0.7179889156307271
6,6.783927488327026,3,0.7200258340877476,0.7200258340877476
7,13.34725317955017,3,0.7222449159840137,0.7211353750358807
8,6.93641220331192,4,0.7548080107752434,0.7548080107752434
9,13.51354391972224,4,0.7530250171123231,0.7539165139437832
10,6.780085074901581,5,0.7249663273642606,0.7249663273642606
11,13.434419476985932,5,0.7262304312305417,0.7255983792974011
12,6.8965316891670225,6,0.7225816423414074,0.7225816423414074
13,13.495119651158651,6,0.7207765682616087,0.7216791053015081
14,6.754796389738718,7,0.7357802115303937,0.7357802115303937
15,13.596251293023426,7,0.7348859546468237,0.7353330830886087
16,6.928591585159301,8,0.7197995098147453,0.7197995098147453
17,13.8170028368632,8,0.7205833646139239,0.7201914372143345
18,6.9179807504018145,9,0.7289352822981298,0.7289352822981298
19,13.691857548554738,9,0.7299344211618716,0.7294348517300007
20,6.817852056026458,10,0.722344277859966,0.722344277859966
21,13.47503723303477,10,0.722382918589503,0.7223635982247345
